place_id,name,address,lat,lng,types,website,phone,rating,user_ratings_total,opening_hours,photo_url,borough,summary,DJs,Jukebox,Karaoke,Live Music,Cocktails,Craft Beer,Craft Ales,Draught,Non-Alcoholic,Real Ale,Spirits,Taproom,Wine,Bar Snacks,Bottomless Brunch,Bring Your Own Food,Burgers,Chips,English Breakfast,Fish and Chips,Gluten-Free Options,Kids Menu,Outdoor Food Service,Pie,Pizza,Sandwiches,Steak,Street Food Vendor,Sunday Roast,Thai,Vegetarian Options,Wings,Beer Garden,Heating,In the Sun,Large Space (20+ People),Outdoor Viewing,Outside Bar,River View,Rooftop,Small Space (<20 People),Street Seating,Under Cover,Amazon Sports,Six Nations,Sky Sports,TNT Sports,Terrestrial TV,Car Park,Child Friendly,Dance Floor,Disabled Access,Dog Friendly,Open Past Midnight,Open Past Midnight (Weekends),Table Booking,Bargain,Premium,The Norm,Beer Pong,Billiards,Board Games,Darts,Game Machines,Ping Pong,Pool Table,Pub Quiz,Shuffleboard,Slot Machines,Table Football,Booths,Fireplace,Sofas,Stools at the Bar
ChIJW6atn2sRdkgRutC0--EUaT4,The Wishing Well,"175 Church Ln, London NW9 8JS, UK",51.5737206,-0.2624296,"bar,establishment,point_of_interest",,020 8205 4637,4.4,141,Monday: 12:00 PM – 12:00 AM;Tuesday: 12:00 PM – 12:00 AM;Wednesday: 12:00 PM – 12:00 AM;Thursday: 12:00 PM – 12:00 AM;Friday: 12:00 PM – 12:00 AM;Saturday: 12:00 PM – 12:00 AM;Sunday: 12:00 PM – 12:00 AM,/api/photo-by-place?place_id=ChIJW6atn2sRdkgRutC0--EUaT4&w=480,Brent,"The Wishing Well is a popular pub located at 175 Church Lane in London, NW9 8JS. With a Google rating of 4.4 based on 141 reviews, it is well-regarded by locals and visitors alike for its inviting atmosphere. The venue offers a welcoming space for patrons to unwind and enjoy a drink in a friendly environment.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJYZ9L4jAXdkgR4USdkmrxLqQ,Hendon Golf Club,"Ashley Walk, Devonshire Rd, London NW7 1DG, UK",51.6063054,-0.2207998,"bar,establishment,food,health,point_of_interest",http://www.hendongolf.com/,020 8346 6023,4.6,141,Monday: 8:00 AM – 8:00 PM;Tuesday: 8:00 AM – 8:00 PM;Wednesday: 8:00 AM – 9:00 PM;Thursday: 8:00 AM – 8:00 PM;Friday: 8:00 AM – 8:00 PM;Saturday: 8:00 AM – 8:00 PM;Sunday: 8:00 AM – 8:00 PM,/api/photo-by-place?place_id=ChIJYZ9L4jAXdkgR4USdkmrxLqQ&w=480,Barnet,"Hendon Golf Club, located at Ashley Walk, Devonshire Rd in London, boasts a commendable Google rating of 4.6 based on 141 reviews. This venue not only offers a well-maintained golf course but also features a street food vendor, providing a unique dining experience for visitors. Whether for a round of golf or a casual meal, Hendon Golf Club caters to both golf enthusiasts and food lovers alike.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJmfO12x8fdkgRJDSH89WOvNc,Bush Hill Park,"141 St Mark's Rd, Enfield EN1 1BJ, UK",51.6415603,-0.0688258,"bar,establishment,point_of_interest",,07930 587204,3.6,141,Monday: 2:00 – 11:00 PM;Tuesday: 2:00 – 11:00 PM;Wednesday: 2:00 – 11:00 PM;Thursday: 2:00 – 11:00 PM;Friday: 2:00 PM – 12:00 AM;Saturday: 12:00 PM – 12:00 AM;Sunday: 12:00 – 10:30 PM,/api/photo-by-place?place_id=ChIJmfO12x8fdkgRJDSH89WOvNc&w=480,Enfield,"Bush Hill Park is located at 141 St Mark's Road in Enfield, UK. With a Google rating of 3.6 based on 141 reviews, this venue offers a casual atmosphere for visitors. While specific amenities are not listed, it serves as a local spot for those looking to unwind in the area.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJmyMkoWoddkgRedCVTkXNAbg,The Lighthouse Bar & Kitchen,"421 Wick Ln, Old Ford, London E3 2JG, UK",51.5354392,-0.0216709,"bar,establishment,point_of_interest",http://thelighthousebar.co.uk/,020 8983 6485,4.3,141,Monday: 10:00 AM – 11:30 PM;Tuesday: 10:00 AM – 11:30 PM;Wednesday: 10:00 AM – 11:30 PM;Thursday: 10:00 AM – 11:30 PM;Friday: 10:00 AM – 12:30 AM;Saturday: 10:00 AM – 12:30 AM;Sunday: 10:00 AM – 11:00 PM,/api/photo-by-place?place_id=ChIJmyMkoWoddkgRedCVTkXNAbg&w=480,Tower Hamlets,"The Lighthouse Bar & Kitchen, located at 421 Wick Lane in Old Ford, London, offers a vibrant atmosphere with a Google rating of 4.3 based on 141 reviews. The venue features a diverse selection of amenities including DJs, a variety of draught beers, spirits, and wine, alongside a menu that highlights gourmet burgers and options from street food vendors. With its premium offerings and lively ambiance, it serves as a popular gathering spot for locals and visitors alike.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJEWnH_tqo2EcR1mSVBdQYImg,The Ship,"205 Plumstead Common Rd, London SE18 2UJ, UK",51.4809957,0.0801882,"bar,establishment,point_of_interest",,020 8854 7200,3.9,142,Monday: 12:00 – 11:00 PM;Tuesday: 12:00 – 11:00 PM;Wednesday: 12:00 – 11:00 PM;Thursday: 12:00 – 11:00 PM;Friday: 12:00 PM – 1:30 AM;Saturday: 12:00 PM – 12:00 AM;Sunday: 12:00 – 11:00 PM,/api/photo-by-place?place_id=ChIJEWnH_tqo2EcR1mSVBdQYImg&w=480,Greenwich,"The Ship is a pub located at 205 Plumstead Common Road in London, SE18 2UJ. With a Google rating of 3.9 based on 142 reviews, it offers a casual atmosphere for locals and visitors alike. While specific amenities are not listed, the venue is known for its welcoming environment and community vibe.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJl_25ePUQdkgRXlWv3v6TJ94,Lucky 7 Irish Bar,"Queensway Court, 7A Cricklewood Ln, London NW2 1ET, UK",51.5572305,-0.2148594,"bar,establishment,food,point_of_interest,restaurant",,07971 670716,4.5,142,Monday: 11:00 AM – 11:00 PM;Tuesday: 11:00 AM – 11:00 PM;Wednesday: 11:00 AM – 11:00 PM;Thursday: 11:00 AM – 11:00 PM;Friday: 11:00 AM – 11:00 PM;Saturday: 11:00 AM – 11:00 PM;Sunday: 12:00 – 10:30 PM,/api/photo-by-place?place_id=ChIJl_25ePUQdkgRXlWv3v6TJ94&w=480,Barnet,"Lucky 7 Irish Bar, located at Queensway Court on Cricklewood Lane in London, is a popular destination with a Google rating of 4.5 based on 142 reviews. Known for its welcoming atmosphere and vibrant community, this bar offers patrons a taste of Irish hospitality in a lively setting. Whether for a casual drink or a night out, Lucky 7 is a favored spot among locals and visitors alike.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJ-9_MmOMddkgRUfSC8ADRfKw,Great Beyond Taproom and Brewery,"417 Union Walk, London E2 8HP, UK",51.529329,-0.0768342,"bar,establishment,food,liquor_store,point_of_interest,restaurant,store",http://greatbeyond.beer/,020 3398 6471,4.8,143,Monday: Closed;Tuesday: 4:00 – 11:00 PM;Wednesday: 4:00 – 11:30 PM;Thursday: 4:00 – 11:30 PM;Friday: 4:00 PM – 12:30 AM;Saturday: 1:00 – 3:30 PM;Sunday: 1:00 – 11:00 PM,/api/photo-by-place?place_id=ChIJ-9_MmOMddkgRUfSC8ADRfKw&w=480,Hackney,"Great Beyond Taproom and Brewery, located at 417 Union Walk in London, offers a vibrant atmosphere for craft beer enthusiasts. With a Google rating of 4.8 based on 143 reviews, it features a diverse selection of cocktails, wines, and house-brewed beers, complemented by a rotating lineup of street food vendors. This independent brewery prides itself on community engagement and high-quality brews, making it a popular destination in Hoxton.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJD4qmx6AddkgRrfkOSj_XbAs,Brick Lane Tap Room,"91 Brick Ln, London E1 6QL, UK",51.5209495,-0.0722604,"bar,establishment,food,point_of_interest,restaurant",http://www.bricklanetaproom.co.uk/,020 7247 6166,4.4,143,Monday: 4:00 – 10:00 PM;Tuesday: 4:00 – 10:00 PM;Wednesday: 4:00 – 11:00 PM;Thursday: 12:00 – 11:00 PM;Friday: 12:00 – 11:00 PM;Saturday: 12:00 – 11:00 PM;Sunday: 12:00 – 10:00 PM,/api/photo-by-place?place_id=ChIJD4qmx6AddkgRrfkOSj_XbAs&w=480,Tower Hamlets,"Located at 91 Brick Lane in London, the Brick Lane Tap Room boasts a Google rating of 4.4 based on 143 reviews. This vibrant taproom offers a selection of craft ales and draught beers, along with amenities such as table booking, board games, and a pool table, making it a popular spot for both casual gatherings and lively evenings. Visitors can enjoy a unique atmosphere within the historic Truman Brewery, just off the bustling Brick Lane.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJR1x-hF-m2EcRhO77P8Nv1AY,The Papermakers Arms,"The Sheepwalk, 57 Roden St, Ilford IG1 2AA, UK",51.556495,0.0679025,"bar,establishment,point_of_interest",,,4.3,143,Monday: 10:30 AM – 11:00 PM;Tuesday: 10:30 AM – 11:00 PM;Wednesday: 10:30 AM – 11:00 PM;Thursday: 10:30 AM – 11:00 PM;Friday: 10:30 AM – 11:00 PM;Saturday: 10:30 AM – 11:00 PM;Sunday: 10:30 AM – 11:00 PM,/api/photo-by-place?place_id=ChIJR1x-hF-m2EcRhO77P8Nv1AY&w=480,Redbridge,"The Papermakers Arms, located at 57 Roden Street in Ilford, UK, is a well-rated pub with a Google rating of 4.3 based on 143 reviews. Known for its inviting atmosphere, it serves as a popular spot for locals and visitors alike. While specific amenities are not detailed, the venue is recognized for its friendly service and community vibe.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJp7Mua5oLdkgRqj4HE-FUzk8,The Castlebar - Teddington,"69 High St, Teddington TW11 8HA, UK",51.4273559,-0.3305333,"bar,establishment,point_of_interest",https://www.castlebarteddington.co.uk/,020 8977 3909,4.3,143,Monday: 10:00 AM – 12:00 AM;Tuesday: 10:00 AM – 12:00 AM;Wednesday: 10:00 AM – 12:00 AM;Thursday: 10:00 AM – 12:00 AM;Friday: 10:00 AM – 12:00 AM;Saturday: 10:00 AM – 12:00 AM;Sunday: 10:00 AM – 12:00 AM,/api/photo-by-place?place_id=ChIJp7Mua5oLdkgRqj4HE-FUzk8&w=480,Richmond upon Thames,"The Castlebar in Teddington is a lively venue located at 69 High Street, offering a diverse range of amenities including live music, a beer garden, and a selection of cocktails and spirits. Known for its delicious burgers and traditional Sunday roasts, this pub also features a street food vendor and broadcasts Sky Sports events. With a Google rating of 4.3 from 143 reviews, it is a popular spot for both locals and visitors alike.",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ChIJ97xREdQPdkgReQcNcE93Cfo,The Queens Tavern,"121 S Africa Rd, London W12 7PA, UK",51.510485,-0.2303105,"bar,establishment,point_of_interest",,07778 707000,3.8,144,Monday: 2:00 – 11:00 PM;Tuesday: 2:00 – 11:00 PM;Wednesday: 2:00 – 11:00 PM;Thursday: 2:00 – 11:00 PM;Friday: 2:00 – 11:00 PM;Saturday: 2:00 – 11:00 PM;Sunday: 2:00 – 11:00 PM,/api/photo-by-place?place_id=ChIJ97xREdQPdkgReQcNcE93Cfo&w=480,Hammersmith and Fulham,"The Queens Tavern, located at 121 S Africa Rd in London, offers a welcoming atmosphere for locals and visitors alike. With a Google rating of 3.8 based on 144 reviews, it provides a casual setting for socializing and enjoying a drink. While specific amenities are not detailed, the tavern is known for its friendly service and community vibe.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJM9nG8lYddkgRnsfFjX0VGfc,OutPost,"Building S5 Unit 5 Endeavour Square IQL, Westfield Ave, Stratford Cross, London E20 1HZ, UK",51.5421104,-0.0100512,"bar,establishment,food,point_of_interest,restaurant",http://www.outpost-london.co.uk/,020 8555 4554,4.3,144,Monday: 3:00 – 9:30 PM;Tuesday: 12:00 – 11:00 PM;Wednesday: 12:00 – 11:00 PM;Thursday: 12:00 – 11:00 PM;Friday: 12:00 – 11:00 PM;Saturday: 12:00 – 11:00 PM;Sunday: Closed,/api/photo-by-place?place_id=ChIJM9nG8lYddkgRnsfFjX0VGfc&w=480,Newham,"OutPost is a vibrant venue located in Stratford Cross, London, offering a diverse selection of cocktails, spirits, and gourmet pizzas. With a Google rating of 4.3 from 144 reviews, it is well-regarded for its inviting atmosphere and premium service. Guests can enjoy the convenience of table booking, making it an ideal spot for both casual outings and special occasions.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJNWqfBaEDdkgRq8AkWOV914U,Social,"Unit 10, Copeland Park, 133 Copeland Rd, London SE15 3SN, UK",51.4698469,-0.066618,"bar,establishment,point_of_interest",http://www.copelandsocial.com/,020 3146 1774,4.2,144,Monday: Closed;Tuesday: 12:00 – 9:00 PM;Wednesday: 11:00 AM – 10:00 PM;Thursday: 11:00 AM – 11:00 PM;Friday: 11:00 AM – 12:00 AM;Saturday: 11:00 AM – 12:00 AM;Sunday: 11:00 AM – 9:00 PM,/api/photo-by-place?place_id=ChIJNWqfBaEDdkgRq8AkWOV914U&w=480,Southwark,"Social is a vibrant bar and eatery located in Copeland Park, London. Known for its inviting atmosphere, it offers a diverse selection of cocktails and authentic Thai cuisine, making it a popular choice among locals and visitors alike. With a Google rating of 4.2 based on 144 reviews, Social is a notable spot for those seeking a lively dining experience.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJT6lIYoEBdkgRAhV5u8mpKf8,The Alfred London,"178 Sydenham Rd, London SE26 5RP, UK",51.4257297,-0.0436667,"bar,establishment,point_of_interest",https://thealfredpub.co.uk/,020 8778 2589,4.2,144,Monday: 11:00 AM – 11:00 PM;Tuesday: 11:00 AM – 11:00 PM;Wednesday: 11:00 AM – 11:00 PM;Thursday: 11:00 AM – 11:00 PM;Friday: 11:00 AM – 12:00 AM;Saturday: 11:00 AM – 12:00 AM;Sunday: 12:00 – 10:30 PM,/api/photo-by-place?place_id=ChIJT6lIYoEBdkgRAhV5u8mpKf8&w=480,Lewisham,"The Alfred London, located at 178 Sydenham Road, is a vibrant pub that boasts a Google rating of 4.2 from 144 reviews. Known for its lively atmosphere, the venue features karaoke, live music, and a selection of craft ales, spirits, and wine. Sports enthusiasts can enjoy games on Sky Sports and TNT Sports, while darts enthusiasts have a dedicated space to play.",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJmR3YSw0DdkgRf2n-eaZTyOM,Bianca Road Brew Co.,"83-84 Enid St, London SE16 3RD, UK",51.497252,-0.0716535,"establishment,food,point_of_interest",http://biancaroad.com/,020 3221 1001,4.5,144,Monday: Closed;Tuesday: Closed;Wednesday: 4:00 – 10:00 PM;Thursday: 4:00 – 10:00 PM;Friday: 4:00 – 11:00 PM;Saturday: 1:00 – 11:00 PM;Sunday: 1:00 – 6:00 PM,/api/photo-by-place?place_id=ChIJmR3YSw0DdkgRf2n-eaZTyOM&w=480,Southwark,"Bianca Road Brew Co., located at 83-84 Enid St, London SE16 3RD, is a popular taproom known for its vibrant atmosphere and high-quality craft beers. With a Google rating of 4.5 from 144 reviews, it offers a unique experience that includes a street food vendor and the option for table bookings. This venue is a great destination for both beer enthusiasts and casual visitors looking to enjoy a lively social setting.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ChIJdbPgx1ABdkgRPxFTzVdzDAI,The Colby Arms,"132 Gipsy Hill, London SE19 1PW, UK",51.4248522,-0.0835039,"bar,establishment,point_of_interest",http://www.thecolbyarms.co.uk/,020 8244 8022,4.2,145,Monday: 12:00 – 11:00 PM;Tuesday: 12:00 – 11:00 PM;Wednesday: 12:00 – 11:00 PM;Thursday: 12:00 – 11:00 PM;Friday: 12:00 PM – 12:00 AM;Saturday: 12:00 PM – 12:00 AM;Sunday: 12:00 – 10:30 PM,/api/photo-by-place?place_id=ChIJdbPgx1ABdkgRPxFTzVdzDAI&w=480,Southwark,"The Colby Arms, located at 132 Gipsy Hill in London, is a popular pub known for its selection of craft ales, spirits, and wines. With a Google rating of 4.2 based on 145 reviews, it offers a vibrant atmosphere enhanced by Sky Sports and TNT Sports for sports enthusiasts. This venue is an inviting spot for both casual gatherings and lively match days.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
